"truth","detected","match"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","ms","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","es","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","es","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","pt","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","fr","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","de","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","pt","N"
"it","it","Y"
"it","es","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","en","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","ms","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","pt","N"
"it","es","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","en","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","de","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","ms","N"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"it","it","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","ms","N"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","ms","N"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","it","N"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","de","N"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","ms","N"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"tr","tr","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
"sv","sv","Y"
